track_id_x,track_name_x,track_number,track_popularity,explicit,artist_name_x,artist_popularity,artist_followers,artist_genres,album_id,album_name,album_release_date,album_total_tracks,album_type,track_duration_min,merge_key,artist_name_y,track_id_y,track_name_y,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,popularity,track_genre
4HlFJV71xXKIGcU3kRyttv,"Hey, Soul Sister",2,81,False,Train,70,4516207,soft pop,1CwXS6MAz8Wo7K4TzW9iuR,"Save Me, San Francisco (Golden Gate Edition)",2010-12-01,19,album,3.61,"hey, soul sister_train",Train,5SFJRXA0zX2xFIZHBXcnI5,"Hey, Soul Sister",0.17,0.67,216907,0.868,0.0,1,0.0826,-5.566,0,0.0417,97.053,4,0.772,53,rock
1mXuMM6zjPgjL4asbBsgnt,Firework,4,69,False,Katy Perry,83,38409786,pop,06SY6Ke6mXzZHhURLVU57R,Teenage Dream,2010-08-24,17,album,3.79,firework_katy perry,Katy Perry,0nG0wg5uTw3FmpNleYKj6Z,Firework,0.1639999999999999,0.636,227747,0.784,0.0,8,0.115,-6.335,1,0.0543,124.096,4,0.631,25,dance
0KpfYajJVVGgQ32Dby7e9i,"Hey, Soul Sister",1,2,False,Train,70,4515842,soft pop,5lTCUyQrKcSmcw5ULkt75O,"Hey, Soul Sister",2009-08-06,1,single,3.61,"hey, soul sister_train",Train,5SFJRXA0zX2xFIZHBXcnI5,"Hey, Soul Sister",0.17,0.67,216907,0.868,0.0,1,0.0826,-5.566,0,0.0417,97.053,4,0.772,53,rock
1FHNctV68GUNLgXclG2DtR,Dancing in the Moonlight,1,62,False,Toploader,61,121417,,3Yxy4ITyguWRkdXwrB9uC9,Dancing In The Moonlight: The Best Of Toploader,2009-04-22,15,compilation,3.88,dancing in the moonlight_toploader,Toploader,4IdDl9uvZBiI6C2A03sAIQ,Dancing in the Moonlight,0.0563,0.633,230120,0.805,0.0,10,0.341,-5.032,1,0.0356,119.404,4,0.85,40,alt-rock
49wOjOkS4pBK3PQnPnNYjb,Zombie,8,67,False,The Cranberries,76,5403309,,5zjZVqXPI7J5qtBsZMjlI8,Gold,2008-03-11,31,compilation,5.12,zombie_the cranberries,The Cranberries,6XKv6ZUpghrz96imZfpOX3,Zombie,0.0139,0.309,308293,0.64,0.00343,7,0.367,-8.915,1,0.034,166.96900000000002,4,0.2739999999999999,20,rock
3FtYbEfBqAlGO46NUDQSAt,Electric Feel,4,77,False,MGMT,73,3572246,indie,6mm1Skz3JE6AXneya9Nyiv,Oracular Spectacular,2007-12-14,10,album,3.82,electric feel_mgmt,MGMT,1LrWIKbzoNEIKLvXrpRBRE,Electric Feel,0.0714,0.763,229640,0.807,0.28,1,0.348,-3.714,1,0.035,103.038,3,0.5589999999999999,29,alt-rock
3FtYbEfBqAlGO46NUDQSAt,Electric Feel,4,77,False,MGMT,73,3572246,indie,6mm1Skz3JE6AXneya9Nyiv,Oracular Spectacular,2007-12-14,10,album,3.82,electric feel_mgmt,MGMT,1LrWIKbzoNEIKLvXrpRBRE,Electric Feel,0.0714,0.763,229640,0.807,0.28,1,0.348,-3.714,1,0.035,103.038,3,0.5589999999999999,29,alternative
4SRqDmPxYX0pUb5B5ut2Ri,So Sick,3,1,False,Ne-Yo,80,10217787,,1WO7bigEZckVrkzPBjAsiQ,In My Own Words,2006-01-01,13,album,3.45,so sick_ne-yo,Ne-Yo,0rVJlw77acDkwhslTpsKey,So Sick,0.209,0.596,207907,0.595,0.0,6,0.163,-9.264,1,0.267,94.848,4,0.562,25,dance
3RlsVPIIs5KFhLFhxZ4iDF,Rockstar,11,65,False,Nickelback,78,7846032,"post-grunge, rock",74qGFpCx9XpFaZUnqqdDtb,All the Right Reasons (Walmart Exclusive Edition),2005-09-26,15,album,4.2,rockstar_nickelback,Nickelback,5tvMYQQzCiZip5ppgcBG6g,Rockstar,0.0459,0.616,252040,0.91,0.0,0,0.3429999999999999,-3.004,1,0.0386,144.07299999999998,4,0.693,26,alt-rock
3RlsVPIIs5KFhLFhxZ4iDF,Rockstar,11,65,False,Nickelback,78,7846032,"post-grunge, rock",74qGFpCx9XpFaZUnqqdDtb,All the Right Reasons (Walmart Exclusive Edition),2005-09-26,15,album,4.2,rockstar_nickelback,Nickelback,5tvMYQQzCiZip5ppgcBG6g,Rockstar,0.0459,0.616,252040,0.91,0.0,0,0.3429999999999999,-3.004,1,0.0386,144.07299999999998,4,0.693,26,alternative
4RCWB3V8V0dignt99LZ8vH,Hey There Delilah,13,79,False,Plain White T's,62,1345390,,4vUClKTFaDWnsHE8rK52GY,All That We Needed,2005-01-25,13,album,3.87,hey there delilah_plain white t's,Plain White T's,7kdXxAndKv40FvHrkGfNZl,Hey There Delilah,0.872,0.657,232533,0.291,0.0,2,0.114,-10.572,1,0.0293,103.973,4,0.298,9,rock
3NLrRZoMF0Lx6zTlYqeIo4,Here Without You,6,79,False,3 Doors Down,71,4909653,post-grunge,72olNArm75vOycSziqIX9Y,Away From The Sun,2002-11-12,12,album,3.97,here without you_3 doors down,3 Doors Down,2STAS9h10PkbxXxD75TMn8,Here Without You,0.4679999999999999,0.588,236840,0.5,0.0,10,0.106,-7.555,0,0.0281,144.048,4,0.303,47,alt-rock
3NLrRZoMF0Lx6zTlYqeIo4,Here Without You,6,79,False,3 Doors Down,71,4909653,post-grunge,72olNArm75vOycSziqIX9Y,Away From The Sun,2002-11-12,12,album,3.97,here without you_3 doors down,3 Doors Down,2STAS9h10PkbxXxD75TMn8,Here Without You,0.4679999999999999,0.588,236840,0.5,0.0,10,0.106,-7.555,0,0.0281,144.048,4,0.303,47,alternative
3NLrRZoMF0Lx6zTlYqeIo4,Here Without You,6,79,False,3 Doors Down,71,4909653,post-grunge,72olNArm75vOycSziqIX9Y,Away From The Sun,2002-11-12,12,album,3.97,here without you_3 doors down,3 Doors Down,2STAS9h10PkbxXxD75TMn8,Here Without You,0.4679999999999999,0.588,236840,0.5,0.0,10,0.106,-7.555,0,0.0281,144.048,4,0.303,47,rock
5IXk34xSm6rxNgXkCveC3r,Here Without You,6,54,False,3 Doors Down,71,4909653,post-grunge,0wAf1LaMkHoLN7QL3Dv5fh,Away From The Sun,2002-01-01,14,album,3.97,here without you_3 doors down,3 Doors Down,2STAS9h10PkbxXxD75TMn8,Here Without You,0.4679999999999999,0.588,236840,0.5,0.0,10,0.106,-7.555,0,0.0281,144.048,4,0.303,47,alt-rock
5IXk34xSm6rxNgXkCveC3r,Here Without You,6,54,False,3 Doors Down,71,4909653,post-grunge,0wAf1LaMkHoLN7QL3Dv5fh,Away From The Sun,2002-01-01,14,album,3.97,here without you_3 doors down,3 Doors Down,2STAS9h10PkbxXxD75TMn8,Here Without You,0.4679999999999999,0.588,236840,0.5,0.0,10,0.106,-7.555,0,0.0281,144.048,4,0.303,47,alternative
5IXk34xSm6rxNgXkCveC3r,Here Without You,6,54,False,3 Doors Down,71,4909653,post-grunge,0wAf1LaMkHoLN7QL3Dv5fh,Away From The Sun,2002-01-01,14,album,3.97,here without you_3 doors down,3 Doors Down,2STAS9h10PkbxXxD75TMn8,Here Without You,0.4679999999999999,0.588,236840,0.5,0.0,10,0.106,-7.555,0,0.0281,144.048,4,0.303,47,rock
77NNZQSqzLNqh2A9JhLRkg,Don't Stop Believin',2,75,False,Journey,73,6510494,"aor, classic rock",5pfpXvoJtSIFrbPIoBEv3R,The Essential Journey,2001-10-16,32,compilation,4.14,don't stop believin'_journey,Journey,3DtK601PJiNPe8COo67unB,Don't Stop Believin',0.242,0.49,249653,0.723,0.0,4,0.371,-9.699,1,0.0408,119.022,4,0.485,64,rock
0gmbgwZ8iqyMPmXefof8Yf,How You Remind Me,2,85,False,Nickelback,78,7846032,"post-grunge, rock",5fKL7vMTXvhR9tov8Kqt3u,Silver Side Up,2001-09-11,10,album,3.73,how you remind me_nickelback,Nickelback,5ftO8ptNOz4C7hqKpsn3uv,How You Remind Me,0.00128,0.432,224173,0.795,0.0,10,0.1009999999999999,-4.023,1,0.0321,172.011,4,0.519,14,alt-rock
0gmbgwZ8iqyMPmXefof8Yf,How You Remind Me,2,85,False,Nickelback,78,7846032,"post-grunge, rock",5fKL7vMTXvhR9tov8Kqt3u,Silver Side Up,2001-09-11,10,album,3.73,how you remind me_nickelback,Nickelback,5ftO8ptNOz4C7hqKpsn3uv,How You Remind Me,0.00128,0.432,224173,0.795,0.0,10,0.1009999999999999,-4.023,1,0.0321,172.011,4,0.519,14,alternative
6ZOBP3NvffbU4SZcrnt1k6,Kryptonite,1,81,False,3 Doors Down,71,4907847,post-grunge,5gO2acKSOaJnP0Mcy8IpU6,The Better Life,2000-06-30,11,album,3.89,kryptonite_3 doors down,3 Doors Down,4h2wAqBUu9jaTAdrLttSRh,Kryptonite,0.24,0.608,235360,0.835,0.0,11,0.3,-6.157,0,0.0282,97.991,4,0.68,51,alt-rock
6ZOBP3NvffbU4SZcrnt1k6,Kryptonite,1,81,False,3 Doors Down,71,4907847,post-grunge,5gO2acKSOaJnP0Mcy8IpU6,The Better Life,2000-06-30,11,album,3.89,kryptonite_3 doors down,3 Doors Down,4h2wAqBUu9jaTAdrLttSRh,Kryptonite,0.24,0.608,235360,0.835,0.0,11,0.3,-6.157,0,0.0282,97.991,4,0.68,51,alternative
6ZOBP3NvffbU4SZcrnt1k6,Kryptonite,1,81,False,3 Doors Down,71,4907847,post-grunge,5gO2acKSOaJnP0Mcy8IpU6,The Better Life,2000-06-30,11,album,3.89,kryptonite_3 doors down,3 Doors Down,4h2wAqBUu9jaTAdrLttSRh,Kryptonite,0.24,0.608,235360,0.835,0.0,11,0.3,-6.157,0,0.0282,97.991,4,0.68,51,rock
3Fzlg5r1IjhLk2qRw667od,Dancing in the Moonlight,2,78,False,Toploader,61,121417,,2ww2PXKiHk7rNv26rjVJ5z,Onka's Big Moka,2000-06-30,12,album,3.87,dancing in the moonlight_toploader,Toploader,4IdDl9uvZBiI6C2A03sAIQ,Dancing in the Moonlight,0.0563,0.633,230120,0.805,0.0,10,0.341,-5.032,1,0.0356,119.404,4,0.85,40,alt-rock
3cfOd4CMv2snFaKAnMdnvK,All Star,5,78,False,Smash Mouth,64,1197682,,2kyTLcEZe6nc1s6ve0zW9P,Astro Lounge,1999-06-08,15,album,3.33,all star_smash mouth,Smash Mouth,3ysnAWWiD1wUP8sozkGaZi,All Star,0.0426,0.731,200622,0.8370000000000001,0.0,11,0.0905,-7.1,1,0.0322,104.025,4,0.7929999999999999,25,alt-rock
3cfOd4CMv2snFaKAnMdnvK,All Star,5,78,False,Smash Mouth,64,1197682,,2kyTLcEZe6nc1s6ve0zW9P,Astro Lounge,1999-06-08,15,album,3.33,all star_smash mouth,Smash Mouth,3ysnAWWiD1wUP8sozkGaZi,All Star,0.0426,0.731,200622,0.8370000000000001,0.0,11,0.0905,-7.1,1,0.0322,104.025,4,0.7929999999999999,25,alternative
6urCAbunOQI4bLhmGpX7iS,Don't Speak,10,80,False,No Doubt,68,3126833,,3VekjWskUut57hx6W9wqL8,Tragic Kingdom,1995-10-10,14,album,4.39,don't speak_no doubt,No Doubt,3OaY8xPoKDN1FzSB9eHxyR,Don't Speak,0.265,0.487,266080,0.64,2.23e-05,5,0.0921,-9.21,0,0.0327,152.067,4,0.59,17,alt-rock
6urCAbunOQI4bLhmGpX7iS,Don't Speak,10,80,False,No Doubt,68,3126833,,3VekjWskUut57hx6W9wqL8,Tragic Kingdom,1995-10-10,14,album,4.39,don't speak_no doubt,No Doubt,3OaY8xPoKDN1FzSB9eHxyR,Don't Speak,0.265,0.487,266080,0.64,2.23e-05,5,0.0921,-9.21,0,0.0327,152.067,4,0.59,17,alternative
1Eb90nmqTrxylKFhcUzW8P,(Everything I Do) I Do It For You,12,77,False,Bryan Adams,75,4781161,,6Rk2VghhfqeYrgKxS21eBh,Waking Up The Neighbours,1991-09-24,15,album,6.56,(everything i do) i do it for you_bryan adams,Bryan Adams,6Rn1yIYQMjRlq1Rekz4MdO,(Everything I Do) I Do It For You,0.0825,0.518,394733,0.423,1.99e-05,1,0.0765,-10.137,1,0.0275,131.219,4,0.235,22,rock
2374M0fQpWi3dLnB54qaLX,Africa,10,86,False,TOTO,73,3718127,"yacht rock, soft rock",62U7xIHcID94o20Of5ea4D,Toto IV,1982-04-08,10,album,4.93,africa_toto,Toto,6QZo2TgclkUMwJgggi8QSQ,Africa,0.182,0.682,295347,0.584,0.000107,9,0.0468,-9.507,1,0.031,92.793,4,0.7090000000000001,46,rock
3SdTKo2uVsxFblQjpScoHy,Stand By Me,7,77,False,Ben E. King,65,711539,,18Fj7coTfyMi7mEPXIweN7,Don't Play That Song (Mono),1962-08-20,12,album,3.0,stand by me_ben e. king,Ben E. King,26Da3bpk18YxFIqmUyL3VA,Stand By Me,0.57,0.65,180056,0.306,7.07e-06,9,0.0707,-9.443,1,0.0393,118.068,4,0.605,11,rock
