track_id_x,track_name_x,track_number,track_popularity,explicit,artist_name_x,artist_popularity,artist_followers,artist_genres,album_id,album_name,album_release_date,album_total_tracks,album_type,track_duration_min,merge_key,artist_name_y,track_id_y,track_name_y,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,popularity,track_genre,is_chart_song
1rqqCSm0Qe4I9rUvWncaom,High Hopes,4,79,False,Panic! At The Disco,76,12721192,emo,6ApYSpXF8GxZAgBTHDzYge,Pray for the Wicked,2018-06-22,11,album,3.18,high hopes_panic! at the disco,Panic! At The Disco,1rqqCSm0Qe4I9rUvWncaom,High Hopes,0.193,0.579,190947,0.904,0.0,5,0.064,-2.729,1,0.0618,82.014,4,0.6809999999999999,94,rock,True
285jK9VYQKmijjcrjD4CRa,I Like It,2,44,True,Cardi B,81,25957976,,6oRrfGcUeAwfX1lTdxZFFj,I Like It,2018-06-22,2,single,4.22,i like it_cardi b,Cardi B,58q2HKrzhC3ozto2nDdN4z,I Like It,0.099,0.816,253390,0.726,0.0,5,0.372,-3.998,0,0.129,136.048,4,0.65,89,,False
04ZTP5KsCypmtCmQg5tH9R,I'm a Mess,2,70,False,Bebe Rexha,75,9837715,,4TOkZvtqNpg5UHyGxCn0mS,Expectations,2018-06-22,14,album,3.25,i'm a mess_bebe rexha,Bebe Rexha,04ZTP5KsCypmtCmQg5tH9R,I'm a Mess,0.00281,0.63,195519,0.6940000000000001,0.0,11,0.0719,-6.257000000000001,0,0.0253,97.005,4,0.216,86,dance,True
42fw0rxRO2xbesF6mJfd4Y,Tequila,2,67,False,Dan + Shay,66,3203185,country,0g1F5eGVwX4Sxi1n8ojPkE,Dan + Shay,2018-06-22,11,album,3.27,tequila_dan + shay,Dan + Shay,7Il2yWQmsqKgSkLQvHTPUI,Tequila,0.0292,0.474,195987,0.594,0.0,11,0.133,-5.756,1,0.0289,86.131,4,0.503,80,country,True
3GJ4hzg4lrGwU51Y3VARbF,Speechless,7,67,False,Dan + Shay,66,3203185,country,0g1F5eGVwX4Sxi1n8ojPkE,Dan + Shay,2018-06-22,11,album,3.55,speechless_dan + shay,Dan + Shay,7q7jyVU0f0hnod8tsaUmxg,Speechless,0.3279999999999999,0.631,212745,0.44,0.0,1,0.239,-5.948,1,0.0279999999999999,136.033,4,0.418,79,country,False
0STK94RxUulYqWzwFlyAb5,Sober,1,58,False,Demi Lovato,77,27289523,,4N04d4lvre3E3IbXugDWcA,Sober,2018-06-21,1,single,3.29,sober_demi lovato,Demi Lovato,0STK94RxUulYqWzwFlyAb5,Sober,0.7979999999999999,0.397,197893,0.303,4.16e-06,1,0.0824,-10.413,1,0.11,170.22,3,0.17,80,,True
3T9CfDxFYqZWSKxd0BhZrb,Wait,3,63,False,Maroon 5,85,45764832,pop,1Li4rADxSxjT2g4xqUcMYh,Red Pill Blues (Deluxe),2018-06-15,22,album,3.17,wait_maroon 5,Maroon 5,6AvfZXpbb6r35DfF7gHPRq,Wait,0.0959,0.655,190643,0.603,0.0,8,0.107,-5.013999999999999,1,0.0555,126.088,4,0.452,71,,True
0GxQ1A5L9xnMOytbP6eKBG,What Lovers Do (feat. SZA),2,72,False,Maroon 5,85,45771951,pop,1Li4rADxSxjT2g4xqUcMYh,Red Pill Blues (Deluxe),2018-06-15,22,album,3.33,what lovers do (feat. sza)_maroon 5,Maroon 5,2j5hsQvApottzvTn4pFJWF,What Lovers Do (feat. SZA),0.0788,0.799,199849,0.597,5.66e-06,5,0.1,-5.131,0,0.0611,110.001,4,0.419,76,,False
3nc420PXjTdBV5TN0gCFkS,Ocean (feat. Khalid),1,65,False,Martin Garrix,74,15121577,"edm, progressive house, electronica",1XQ6XbZ6ZM1V5iEtWlYDeH,Ocean (feat. Khalid),2018-06-15,1,single,3.6,ocean (feat. khalid)_martin garrix,Martin Garrix,3nc420PXjTdBV5TN0gCFkS,Ocean (feat. Khalid),0.584,0.506,216420,0.693,9.58e-05,0,0.0891,-7.265,0,0.0412,139.912,4,0.221,84,,False
1w47gZOFLLt9voDEyK7fGd,Bisexual,6,0,True,GRLwood,48,516428,"riot grrrl, queercore",1R2Ky437vHsCBUGwKoVcmK,Daddy,2018-06-15,11,album,2.0,bisexual_grlwood,GRLwood,4b1AVfnXbweineQSzN6XaP,Bisexual,0.0142,0.596,120341,0.927,0.00913,11,0.0665,-6.2410000000000005,0,0.0727,132.984,4,0.6409999999999999,36,,False
2NlTOhsAamXOaZciOXbITb,Cold (feat. Future),15,74,True,Maroon 5,85,45764832,pop,1Li4rADxSxjT2g4xqUcMYh,Red Pill Blues (Deluxe),2018-06-15,22,album,3.9,cold (feat. future)_maroon 5,Maroon 5,7gwLQ4tZ5UdZ7qNcDyJ8wr,Cold (feat. Future),0.14,0.693,234308,0.7170000000000001,0.0,9,0.0464,-6.346,0,0.107,99.836,4,0.412,68,,False
5o3GnrcFtvkdf3zFznuSbA,Don't Wanna Know (feat. Kendrick Lamar),14,70,False,Maroon 5,85,45771951,pop,1Li4rADxSxjT2g4xqUcMYh,Red Pill Blues (Deluxe),2018-06-15,22,album,3.57,don't wanna know (feat. kendrick lamar)_maroon 5,Maroon 5,1nueTG77MzNkJTKQ0ZdGzT,Don't Wanna Know (feat. Kendrick Lamar),0.3429999999999999,0.7829999999999999,214265,0.61,0.0,7,0.0983,-6.124,1,0.0696,100.047,4,0.418,72,,False
1MhXdlCQPnO56T57MfmaRm,Ghost Of You,13,70,False,5 Seconds of Summer,76,10246594,,2D0Hi3Jj6RFnpWDcSa0Otu,Youngblood (Deluxe),2018-06-15,16,album,3.29,ghost of you_5 seconds of summer,5 Seconds of Summer,1MhXdlCQPnO56T57MfmaRm,Ghost Of You,0.0965,0.4579999999999999,197411,0.561,0.0,10,0.156,-4.819,1,0.0269,149.875,3,0.206,70,,False
2iUXsYOEPhVqEBwsqP70rE,Youngblood,1,80,False,5 Seconds of Summer,75,10246277,,2D0Hi3Jj6RFnpWDcSa0Otu,Youngblood (Deluxe),2018-06-15,16,album,3.39,youngblood_5 seconds of summer,5 Seconds of Summer,55S2PQgSMYAhgoTCcGCDfw,Youngblood,0.0169,0.596,203418,0.8540000000000001,0.0,7,0.124,-5.114,0,0.4629999999999999,120.274,4,0.152,84,dance,True
0g4fzRkbLeCDUCoe5iUOcf,sex money feelings die,6,65,True,Lykke Li,67,1948451,,28AjCPTvrM4gQIiwo0CEOE,so sad so sexy,2018-06-08,10,album,2.33,sex money feelings die_lykke li,Lykke Li,0g4fzRkbLeCDUCoe5iUOcf,sex money feelings die,0.3229999999999999,0.789,139840,0.534,3.42e-06,8,0.0645,-6.347,0,0.0709,134.055,4,0.631,66,electro,False
0g4fzRkbLeCDUCoe5iUOcf,sex money feelings die,6,65,True,Lykke Li,67,1948451,,28AjCPTvrM4gQIiwo0CEOE,so sad so sexy,2018-06-08,10,album,2.33,sex money feelings die_lykke li,Lykke Li,0g4fzRkbLeCDUCoe5iUOcf,sex money feelings die,0.3229999999999999,0.789,139840,0.534,3.42e-06,8,0.0645,-6.347,0,0.0709,134.055,4,0.631,66,indie-pop,False
0g4fzRkbLeCDUCoe5iUOcf,sex money feelings die,6,65,True,Lykke Li,67,1948451,,28AjCPTvrM4gQIiwo0CEOE,so sad so sexy,2018-06-08,10,album,2.33,sex money feelings die_lykke li,Lykke Li,0g4fzRkbLeCDUCoe5iUOcf,sex money feelings die,0.3229999999999999,0.789,139840,0.534,3.42e-06,8,0.0645,-6.347,0,0.0709,134.055,4,0.631,66,indie,False
0g4fzRkbLeCDUCoe5iUOcf,sex money feelings die,6,65,True,Lykke Li,67,1948451,,28AjCPTvrM4gQIiwo0CEOE,so sad so sexy,2018-06-08,10,album,2.33,sex money feelings die_lykke li,Lykke Li,0g4fzRkbLeCDUCoe5iUOcf,sex money feelings die,0.3229999999999999,0.789,139840,0.534,3.42e-06,8,0.0645,-6.347,0,0.0709,134.055,4,0.631,66,swedish,False
0E9ZjEAyAwOXZ7wJC0PD33,In My Mind,1,77,False,Dynoro,62,315473,,1c79SozES9Eb3Lzf9KVaIa,In My Mind,2018-06-08,1,single,3.07,in my mind_dynoro,Dynoro,0E9ZjEAyAwOXZ7wJC0PD33,In My Mind,0.176,0.6940000000000001,184560,0.77,1.1e-05,6,0.118,-5.335,1,0.149,125.905,4,0.163,89,,False
0b11D9D0hMOYCIMN3OKreM,Into Your Arms (feat. Ava Max),1,71,True,Witt Lowry,55,608869,,0boA7GUGSxOMWwdnnTR0yI,Into Your Arms (feat. Ava Max),2018-06-08,3,single,3.1,into your arms (feat. ava max)_witt lowry,Witt Lowry,6rfRwqIMFFCDpuvYGvgtpD,Into Your Arms (feat. Ava Max),0.0134,0.504,186022,0.7879999999999999,0.0,3,0.363,-4.113,0,0.215,170.03900000000002,4,0.228,42,,False
7DrluKkTviBwCc8AV3VGmf,Clandestino,1,70,False,Shakira,85,39777995,latin pop,1h1hnfRyc45IIDnxUCaGIf,Clandestino,2018-06-08,1,single,3.86,clandestino_shakira,Shakira,7DrluKkTviBwCc8AV3VGmf,Clandestino,0.39,0.7659999999999999,231921,0.8220000000000001,3.37e-05,1,0.349,-4.126,0,0.16,165.842,4,0.8809999999999999,80,,False
04OSnqlwlBJMvidYccraVz,girls,1,69,False,girl in red,73,8768495,bedroom pop,0UvjTChu7cW8uJ6Cwp8173,girls,2018-06-08,1,single,3.3,girls_girl in red,girl in red,5rDzL33WiYowiXlZhwWvst,girls,0.2269999999999999,0.515,198400,0.449,0.0357,5,0.171,-14.468,1,0.0337,149.966,4,0.792,29,,False
4pIKFpwflOdhYNIRmPTj3E,Dance Macabre,6,64,False,Ghost,73,3771062,"metal, hard rock",6128JCa2uBqHWia5AzJOKV,Prequelle,2018-06-01,10,album,3.66,dance macabre_ghost,Ghost,1E2WTcYLP1dFe1tiGDwRmT,Dance Macabre,1.89e-05,0.619,219720,0.696,0.00555,7,0.38,-6.269,0,0.0315,125.986,4,0.727,65,hard-rock,False
4pIKFpwflOdhYNIRmPTj3E,Dance Macabre,6,64,False,Ghost,73,3771062,"metal, hard rock",6128JCa2uBqHWia5AzJOKV,Prequelle,2018-06-01,10,album,3.66,dance macabre_ghost,Ghost,1E2WTcYLP1dFe1tiGDwRmT,Dance Macabre,1.89e-05,0.619,219720,0.696,0.00555,7,0.38,-6.269,0,0.0315,125.986,4,0.727,65,metal,False
4pIKFpwflOdhYNIRmPTj3E,Dance Macabre,6,64,False,Ghost,73,3771062,"metal, hard rock",6128JCa2uBqHWia5AzJOKV,Prequelle,2018-06-01,10,album,3.66,dance macabre_ghost,Ghost,1E2WTcYLP1dFe1tiGDwRmT,Dance Macabre,1.89e-05,0.619,219720,0.696,0.00555,7,0.38,-6.269,0,0.0315,125.986,4,0.727,65,rock,False
7vgTNTaEz3CsBZ1N4YQalM,Ghost Town,6,79,True,Kanye West,89,31038851,rap,2Ek1q2haOnxVqhvVKqMvJe,ye,2018-06-01,7,album,4.52,ghost town_kanye west,Kanye West,7vgTNTaEz3CsBZ1N4YQalM,Ghost Town,0.0969,0.573,271387,0.545,0.0,7,0.3289999999999999,-4.247,0,0.0288,83.37799999999999,4,0.297,74,,False
1OArWxrw689jZXaJzSErbh,"Quiet, The Winter Harbor",1,53,False,Mazzy Star,71,1826080,"dream pop, shoegaze, slowcore",4bpU9t9wzqJcIg40bmMf3K,Still EP,2018-06-01,4,single,4.25,"quiet, the winter harbor_mazzy star",Mazzy Star,4V79NKNUFkjzHWcPLtdlNM,"Quiet, The Winter Harbor",0.973,0.321,255358,0.0792,0.104,5,0.0888,-17.737000000000002,1,0.0329,145.293,3,0.106,34,,False
5JOnQCQ9OGn7hY23aCkdlL,Habitual Love,8,40,True,Okay Kaya,43,124259,art pop,0hox2EUyClXESGW5BupW8F,Both,2018-06-01,14,album,3.31,habitual love_okay kaya,Okay Kaya,5JOnQCQ9OGn7hY23aCkdlL,Habitual Love,0.743,0.775,198960,0.327,0.287,9,0.091,-13.635,0,0.032,95.036,4,0.4579999999999999,52,,False
3U21A07gAloCc4P7J8rxcn,All Mine,3,68,True,Kanye West,89,31059657,rap,2Ek1q2haOnxVqhvVKqMvJe,ye,2018-06-01,7,album,2.42,all mine_kanye west,Kanye West,3U21A07gAloCc4P7J8rxcn,All Mine,0.123,0.925,145507,0.31,0.0,11,0.0931,-6.531000000000001,0,0.291,121.927,4,0.291,78,,True
2P91MQbaiQOfbiz9VqhqKQ,I Like Me Better,1,2,False,Lauv,73,6816695,,7lqieLm717j9Z8JrG7POkS,I met you when I was 18. (the playlist),2018-05-31,17,album,3.29,i like me better_lauv,Lauv,2P91MQbaiQOfbiz9VqhqKQ,I Like Me Better,0.535,0.752,197437,0.505,2.55e-06,9,0.104,-7.621,1,0.253,91.97,4,0.419,76,dance,True
2P91MQbaiQOfbiz9VqhqKQ,I Like Me Better,1,2,False,Lauv,73,6816695,,7lqieLm717j9Z8JrG7POkS,I met you when I was 18. (the playlist),2018-05-31,17,album,3.29,i like me better_lauv,Lauv,2P91MQbaiQOfbiz9VqhqKQ,I Like Me Better,0.535,0.752,197437,0.505,2.55e-06,9,0.104,-7.621,1,0.253,91.97,4,0.419,76,electro,True
2P91MQbaiQOfbiz9VqhqKQ,I Like Me Better,1,2,False,Lauv,73,6816695,,7lqieLm717j9Z8JrG7POkS,I met you when I was 18. (the playlist),2018-05-31,17,album,3.29,i like me better_lauv,Lauv,2P91MQbaiQOfbiz9VqhqKQ,I Like Me Better,0.535,0.752,197437,0.505,2.55e-06,9,0.104,-7.621,1,0.253,91.97,4,0.419,76,pop,True
5zOAudPQIs5U8zP6LQGHmH,MALAMENTE - Cap.1: Augurio,1,48,False,ROSALÍA,77,8585717,latin,2O7Zu2OPZzqehwh1wiO764,MALAMENTE (Cap.1: Augurio),2018-05-30,1,single,2.49,malamente - cap.1: augurio_rosalía,ROSALÍA,1B0BQaSRHxhI0AUlItY3LK,MALAMENTE - Cap.1: Augurio,0.5489999999999999,0.893,150027,0.482,0.0164,0,0.0752,-4.779,0,0.0873,97.975,4,0.53,74,,False
79esEXlqqmq0GPz0xQSZTV,Lost In Japan,6,70,False,Shawn Mendes,81,45700057,,2VP96XdMOKTXefI8Nui23s,Shawn Mendes,2018-05-25,14,album,3.35,lost in japan_shawn mendes,Shawn Mendes,79esEXlqqmq0GPz0xQSZTV,Lost In Japan,0.255,0.713,201200,0.738,0.0,10,0.106,-6.784,1,0.374,105.027,4,0.425,85,,True
7COfe3P7KgfwDwIRB8LIDw,Mi Gente,2,76,False,J Balvin,86,39108338,"reggaeton, latin",5kprdYds6oZb4iSldfflOT,Vibras,2018-05-25,14,album,3.08,mi gente_j balvin,J Balvin,7COfe3P7KgfwDwIRB8LIDw,Mi Gente,0.0168,0.5479999999999999,185040,0.7040000000000001,2.25e-05,11,0.143,-4.838,0,0.0777,104.666,4,0.288,77,,False
7ycWLEP1GsNjVvcjawXz3z,Praise The Lord (Da Shine) (feat. Skepta),5,79,True,A$AP Rocky,82,17326256,rap,3MATDdrpHmQCmuOcozZjDa,TESTING,2018-05-25,15,album,3.41,praise the lord (da shine) (feat. skepta)_a$ap rocky,A$AP Rocky,7ycWLEP1GsNjVvcjawXz3z,Praise The Lord (Da Shine) (feat. Skepta),0.0609,0.85,205040,0.569,0.0816,5,0.1,-8.152000000000001,0,0.136,80.02,4,0.294,86,,False
3u1S1OmAUhx5DRlLrXqyp3,Rise,1,59,False,Jonas Blue,72,3877645,tropical house,3KjCdhPbjbLptyJzviKu4P,Rise,2018-05-25,1,single,3.24,rise_jonas blue,Jonas Blue,3u1S1OmAUhx5DRlLrXqyp3,Rise,0.3229999999999999,0.69,194408,0.784,0.0,1,0.203,-4.6530000000000005,1,0.032,106.066,4,0.669,86,,False
5SwEgzUFDHwpWHKrbnP32Z,Youth feat. Khalid,11,0,False,Shawn Mendes,81,45706269,,6AjREacSERvnQTe6GFTx3c,Shawn Mendes,2018-05-25,14,album,3.18,youth feat. khalid_shawn mendes,Shawn Mendes,5SwEgzUFDHwpWHKrbnP32Z,Youth feat. Khalid,0.578,0.62,190867,0.594,0.0,11,0.147,-6.678,0,0.0775,99.962,4,0.312,21,,False
21YnmkSDhUkmkkni22Svc4,In My Blood,1,0,False,Shawn Mendes,81,45700057,,6AjREacSERvnQTe6GFTx3c,Shawn Mendes,2018-05-25,14,album,3.52,in my blood_shawn mendes,Shawn Mendes,2QZ7WLBE8h2y1Y5Fb8RYbH,In My Blood,0.0573,0.622,211360,0.7120000000000001,0.0,5,0.13,-7.321000000000001,1,0.066,140.025,4,0.487,86,dance,True
6xbraxG0bSBOuAr5IUXmtM,iSpy (feat. Lil Yachty),15,62,True,KYLE,58,1119776,,2c1ipXPsfn6ylm6PrQNuDU,Light of Mine,2018-05-18,15,album,4.2,ispy (feat. lil yachty)_kyle,KYLE,6xbraxG0bSBOuAr5IUXmtM,iSpy (feat. Lil Yachty),0.384,0.723,252240,0.654,0.0,0,0.384,-6.82,1,0.298,149.94899999999998,4,0.675,70,,False
4kWO6O1BUXcZmaxitpVUwp,Jackie Chan,1,67,True,Tiësto,80,7979622,"edm, trance, big room",0vRcQquqBlFvnezWldWfmt,Jackie Chan,2018-05-18,1,single,3.59,jackie chan_tiësto,Tiësto,4kWO6O1BUXcZmaxitpVUwp,Jackie Chan,0.374,0.747,215760,0.8340000000000001,0.0,3,0.0586,-2.867,0,0.045,128.005,4,0.687,85,,False
2bSk87AVkCIIC3Bcligq1z,Life Goes On,13,74,True,Lil Baby,84,21656185,,7yf9ZJyHRbp8sHtpDKfPpt,Harder Than Ever,2018-05-18,17,album,4.11,life goes on_lil baby,Lil Baby,2bSk87AVkCIIC3Bcligq1z,Life Goes On,0.0021,0.716,247055,0.541,0.0,1,0.115,-7.909,1,0.149,139.97799999999998,4,0.387,77,,False
6vN77lE9LK6HP2DewaN6HZ,Yes Indeed,5,75,True,Lil Baby,84,21644763,,7yf9ZJyHRbp8sHtpDKfPpt,Harder Than Ever,2018-05-18,17,album,2.37,yes indeed_lil baby,Lil Baby,6vN77lE9LK6HP2DewaN6HZ,Yes Indeed,0.035,0.964,142273,0.346,0.0,5,0.108,-9.309,0,0.53,119.958,4,0.562,85,,False
16XiTUC2rQvb5lmtOm3FYY,Us,5,70,False,James Bay,67,4106519,,08cprzGPjtLDvKMwtQh93R,Electric Light,2018-05-18,14,album,3.02,us_james bay,James Bay,2lmMt4SRDXDma6QkJUox0D,Us,0.241,0.531,187227,0.52,0.0,0,0.0922,-4.5,1,0.048,70.031,4,0.317,61,,False
514rhnksEwHUh6LxXsQ4Y9,Back To You,1,65,False,Selena Gomez,81,53267200,,4RpgjxgSxcRwGNuWnImneN,13 Reasons Why (Season 2),2018-05-18,20,compilation,3.5,back to you_selena gomez,Selena Gomez,514rhnksEwHUh6LxXsQ4Y9,Back To You,0.0984,0.6,210240,0.6829999999999999,1.26e-06,6,0.11,-6.271,1,0.0493,102.036,4,0.494,75,dance,True
6nO3tr47nr2P7f3hXb8JIo,Champion (feat. Travis Scott),5,63,True,NAV,69,3563926,melodic rap,1hTrdWpdPEeXHQWc9GmpxZ,RECKLESS,2018-05-18,12,album,3.25,champion (feat. travis scott)_nav,NAV,6nO3tr47nr2P7f3hXb8JIo,Champion (feat. Travis Scott),0.381,0.642,195053,0.782,0.0,5,0.108,-3.395,0,0.0477,162.005,4,0.396,80,,False
6kPJZM97LwdG9QIsT7khp6,Solo (feat. Demi Lovato),1,68,False,Clean Bandit,74,5973844,,1q7a5wZeti0neU2jDn8Dz3,Solo (feat. Demi Lovato),2018-05-17,1,single,3.71,solo (feat. demi lovato)_clean bandit,Clean Bandit,6kPJZM97LwdG9QIsT7khp6,Solo (feat. Demi Lovato),0.0441,0.737,222653,0.636,6.659999999999999e-05,11,0.35,-4.546,0,0.0437,105.005,4,0.565,86,,False
5IaHrVsrferBYDm0bDyABy,Taste (feat. Offset),1,68,True,Tyga,78,7315854,,0yd01cU78rnlFXq6vRxPSR,Taste (feat. Offset),2018-05-16,1,single,3.88,taste (feat. offset)_tyga,Tyga,5IaHrVsrferBYDm0bDyABy,Taste (feat. Offset),0.0236,0.884,232959,0.5589999999999999,0.0,0,0.1009999999999999,-7.442,1,0.12,97.994,4,0.342,89,,False
2PlrYKsGndAMJ0qqVVPCoV,4 Gold Chains - (feat. Clams Casino),1,48,True,Lil Peep,82,15695162,"emo rap, cloud rap",3DoW9KcHndntkq2Xq5Bzm7,4 Gold Chains (feat. Clams Casino),2018-05-14,1,single,3.48,4 gold chains - (feat. clams casino)_lil peep,Lil Peep,2PlrYKsGndAMJ0qqVVPCoV,4 Gold Chains - (feat. Clams Casino),0.853,0.313,209107,0.426,0.00037,8,0.181,-9.049,1,0.0435,95.159,4,0.107,63,,False
5cF0dROlMOK5uNZtivgu50,Attention,2,87,False,Charlie Puth,79,25301942,"soft pop, pop",0mZIUXje90JtHxPNzWsJNR,Voicenotes,2018-05-11,13,album,3.47,attention_charlie puth,Charlie Puth,5cF0dROlMOK5uNZtivgu50,Attention,0.109,0.775,208787,0.613,2.33e-05,3,0.134,-4.586,0,0.0542,100.066,4,0.797,84,dance,True
5cF0dROlMOK5uNZtivgu50,Attention,2,87,False,Charlie Puth,79,25301942,"soft pop, pop",0mZIUXje90JtHxPNzWsJNR,Voicenotes,2018-05-11,13,album,3.47,attention_charlie puth,Charlie Puth,5cF0dROlMOK5uNZtivgu50,Attention,0.109,0.775,208787,0.613,2.33e-05,3,0.134,-4.586,0,0.0542,100.066,4,0.797,84,pop,True
5O9zs6G6RcB6yP1OKwnwiM,Choppa Won't Miss (feat. Young Thug),17,62,True,Playboi Carti,86,15031490,rage rap,7dAm8ShwJLFm9SaJ6Yc58O,Die Lit,2018-05-11,19,album,3.63,choppa won't miss (feat. young thug)_playboi carti,Playboi Carti,5O9zs6G6RcB6yP1OKwnwiM,Choppa Won't Miss (feat. Young Thug),0.0182,0.858,217960,0.6609999999999999,0.0,0,0.115,-6.544,1,0.319,163.056,4,0.611,65,,False
7HsvTUJcXRQVK6QuALkAvW,Top (feat. Pi'erre Bourne),19,58,True,Playboi Carti,86,15031490,rage rap,7dAm8ShwJLFm9SaJ6Yc58O,Die Lit,2018-05-11,19,album,2.21,top (feat. pi'erre bourne)_playboi carti,Playboi Carti,7HsvTUJcXRQVK6QuALkAvW,Top (feat. Pi'erre Bourne),0.0090599999999999,0.955,133013,0.518,0.0,5,0.113,-5.522,0,0.0649,130.003,4,0.162,60,,False
1lsBTdE6MGsKeZCD6llNu7,Done for Me (feat. Kehlani),5,70,False,Charlie Puth,80,25306511,"soft pop, pop",0mZIUXje90JtHxPNzWsJNR,Voicenotes,2018-05-11,13,album,3.0,done for me (feat. kehlani)_charlie puth,Charlie Puth,1lsBTdE6MGsKeZCD6llNu7,Done for Me (feat. Kehlani),0.193,0.856,180493,0.632,0.0,6,0.0688,-3.692,0,0.074,112.009,4,0.6970000000000001,76,,False
1lsBTdE6MGsKeZCD6llNu7,Done for Me (feat. Kehlani),5,70,False,Charlie Puth,80,25306511,"soft pop, pop",0mZIUXje90JtHxPNzWsJNR,Voicenotes,2018-05-11,13,album,3.0,done for me (feat. kehlani)_charlie puth,Charlie Puth,1lsBTdE6MGsKeZCD6llNu7,Done For Me (feat. Kehlani),0.193,0.856,180493,0.632,0.0,6,0.0688,-3.692,0,0.074,112.009,4,0.6970000000000001,76,,False
1s9DTymg5UQrdorZf43JQm,Fell In Luv (feat. Bryson Tiller),10,74,True,Playboi Carti,86,15026799,rage rap,7dAm8ShwJLFm9SaJ6Yc58O,Die Lit,2018-05-11,19,album,3.43,fell in luv (feat. bryson tiller)_playboi carti,Playboi Carti,1s9DTymg5UQrdorZf43JQm,Fell In Luv (feat. Bryson Tiller),0.0268,0.657,206333,0.6679999999999999,0.0,2,0.32,-6.207999999999999,1,0.1369999999999999,162.995,4,0.226,68,,False
5nayhWICkQGMTkisxVMbRw,FlatBed Freestyle,14,66,True,Playboi Carti,86,15031490,rage rap,7dAm8ShwJLFm9SaJ6Yc58O,Die Lit,2018-05-11,19,album,3.23,flatbed freestyle_playboi carti,Playboi Carti,5nayhWICkQGMTkisxVMbRw,FlatBed Freestyle,0.0967,0.755,193973,0.552,0.0,9,0.158,-5.604,1,0.288,153.157,4,0.402,72,,False
500l6Cwe40hkPqS7Sf7ufY,Foreign,11,68,True,Playboi Carti,86,15031490,rage rap,7dAm8ShwJLFm9SaJ6Yc58O,Die Lit,2018-05-11,19,album,2.38,foreign_playboi carti,Playboi Carti,500l6Cwe40hkPqS7Sf7ufY,Foreign,0.0906,0.762,142893,0.705,0.0,6,0.17,-5.195,0,0.165,122.955,4,0.264,67,,False
5wPyd3IQAZft1vmxoIqGrU,Home (KOD),9,62,True,Playboi Carti,86,15026799,rage rap,7dAm8ShwJLFm9SaJ6Yc58O,Die Lit,2018-05-11,19,album,2.7,home (kod)_playboi carti,Playboi Carti,5wPyd3IQAZft1vmxoIqGrU,Home (KOD),0.319,0.722,162133,0.6859999999999999,0.0,7,0.352,-6.178,0,0.24,77.015,4,0.435,61,,False
6wmAHw1szh5RCKSRjiXhPe,How Long,4,77,False,Charlie Puth,80,25310805,"soft pop, pop",0mZIUXje90JtHxPNzWsJNR,Voicenotes,2018-05-11,13,album,3.34,how long_charlie puth,Charlie Puth,6wmAHw1szh5RCKSRjiXhPe,How Long,0.211,0.845,200853,0.561,3.49e-06,1,0.0383,-5.252999999999999,0,0.0778,109.974,4,0.8109999999999999,79,dance,True
1JgkiUg9mSXSwcb5Gbi4Ur,Lean 4 Real (feat. Skepta),3,65,True,Playboi Carti,86,15031490,rage rap,7dAm8ShwJLFm9SaJ6Yc58O,Die Lit,2018-05-11,19,album,2.95,lean 4 real (feat. skepta)_playboi carti,Playboi Carti,1JgkiUg9mSXSwcb5Gbi4Ur,Lean 4 Real (feat. Skepta),0.0303,0.754,177027,0.777,0.0,7,0.362,-5.077,1,0.0665,75.98,4,0.159,65,,False
2rPSFKzGeqUWwfcCFVkkq3,Poke It Out (with Nicki Minaj),8,60,True,Playboi Carti,86,15031490,rage rap,7dAm8ShwJLFm9SaJ6Yc58O,Die Lit,2018-05-11,19,album,4.49,poke it out (with nicki minaj)_playboi carti,Playboi Carti,2rPSFKzGeqUWwfcCFVkkq3,Poke It Out (with Nicki Minaj),0.0969999999999999,0.894,269813,0.59,9.06e-06,9,0.3289999999999999,-5.716,1,0.221,147.009,4,0.575,67,,False
424qpX6swdUdhLq95cecNu,Pull Up,12,58,True,Playboi Carti,86,15021860,rage rap,7dAm8ShwJLFm9SaJ6Yc58O,Die Lit,2018-05-11,19,album,3.6,pull up_playboi carti,Playboi Carti,424qpX6swdUdhLq95cecNu,Pull Up,0.0109,0.84,216400,0.597,0.000169,2,0.114,-7.569,1,0.3,156.975,4,0.569,62,,False
3L0IKstjUgDFVQAbQIRZRv,R.I.P.,2,71,True,Playboi Carti,86,15021860,rage rap,7dAm8ShwJLFm9SaJ6Yc58O,Die Lit,2018-05-11,19,album,3.2,r.i.p._playboi carti,Playboi Carti,3L0IKstjUgDFVQAbQIRZRv,R.I.P.,0.0119,0.725,192027,0.723,0.0,8,0.086,-6.067,0,0.16,140.003,4,0.509,69,hip-hop,False
45Ln3F9PRPYTXBcMFkZMzS,R.I.P. Fredo (feat. Young Nudy) - Notice Me,18,63,True,Playboi Carti,86,15021860,rage rap,7dAm8ShwJLFm9SaJ6Yc58O,Die Lit,2018-05-11,19,album,2.68,r.i.p. fredo (feat. young nudy) - notice me_playboi carti,Playboi Carti,45Ln3F9PRPYTXBcMFkZMzS,R.I.P. Fredo (feat. Young Nudy) - Notice Me,0.1,0.912,161200,0.755,0.0,2,0.179,-5.393,1,0.142,140.05100000000002,4,0.625,63,,False
